Date,District,Address,Transaction Price,Sq Price,Area,Source,Link
2023-11-21,Yuen Long,"Flat D, 13/F, Wun Fat Building",HKD$2.56 Millions,"@$8,828",290ft²,LAND,https://www.28hse.com/en/estate/detail/wun-fat-building-5923/transaction/deal-641396
2023-11-21,Lohas Park,"Flat A, 38/F, (1b) Malibu, Malibu",HKD$13.3 Millions,"@$16,542",804ft²,LAND,https://www.28hse.com/en/estate/detail/malibu-23599/transaction/deal-641395
2023-11-21,Hang Hau,"Flat G, 24/F, Block 5",HKD$4.868 Millions,"@$10,770",452ft²,LAND,https://www.28hse.com/en/estate/detail/fu-ning-garden-4021/transaction/deal-641394
2023-11-21,Yuen Long,"Flat F, 10/F, Tower 10",HKD$6.88 Millions,"@$9,464",727ft²,LAND,https://www.28hse.com/en/estate/detail/the-reach-7742/transaction/deal-641393
2023-11-21,Ma On Shan,"Flat 10, 3/F, Kam Chi House--block D",HKD$4 Millions,"@$7,220",554ft²,LAND,https://www.28hse.com/en/estate/detail/kam-ying-court-4055/transaction/deal-641392
2023-11-21,Tuen Mun,"Flat B, 1/F, Hoi Shing Building",HKD$3.45 Millions,"@$9,914",348ft²,LAND,https://www.28hse.com/en/estate/detail/hoi-shing-building-5052/transaction/deal-641391
2023-11-21,Tseung Kwan O,"Flat B, 3/F, Tower 2",HKD$6.1 Millions,"@$18,827",324ft²,LAND,https://www.28hse.com/en/estate/detail/twin-peaks-8578/transaction/deal-641390
2023-11-21,Tuen Mun,"Flat 9, 31/F, On Hei House--block A",HKD$3.148 Millions,"@$8,672",363ft²,LAND,https://www.28hse.com/en/estate/detail/siu-hei-court-4424/transaction/deal-641389
2023-11-21,Tuen Mun,"Flat 1, 28/F, On Hei House--block A",HKD$3 Millions,"@$6,061",,LAND,https://www.28hse.com/en/estate/detail/siu-hei-court-4424/transaction/deal-641388
2023-11-21,Tsuen Wan,"Flat 12, 16/F, Block B",HKD$4.62 Millions,"@$10,548",438ft²,LAND,https://www.28hse.com/en/estate/detail/sheung-chui-court-8552/transaction/deal-641385
2023-11-21,Yuen Long,"Flat F, 19/F",HKD$7.797 Millions,"@$16,415",475ft²,LAND,https://www.28hse.com/en/estate/detail/after-the-rain-27770/transaction/deal-641383
2023-11-20,Tsuen Wan,"Flat D, 5/F",HKD$2.28 Millions,"@$6,766",337ft²,LAND,https://www.28hse.com/en/estate/detail/cheung-tak-mansion-8462/transaction/deal-641141
2023-11-20,Tai Po,"Flat 5, 10/F, Block E",HKD$2.75 Millions,"@$4,717",,LAND,https://www.28hse.com/en/estate/detail/wang-fuk-court-5533/transaction/deal-641140
2023-11-20,Tuen Mun,"Flat 1, 7/F, Block D",HKD$5.66 Millions,"@$9,402",602ft²,LAND,https://www.28hse.com/en/estate/detail/greenland-garden-4431/transaction/deal-641138
2023-11-20,San Po Kong,"Flat L, 6/F, Yan Oi Building",HKD$5 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/yan-oi-building-8073/transaction/deal-641137
2023-11-20,San Po Kong,"Flat 7, 3/F, Choi Tung House",HKD$0.406 Millions,"@$1,683",241ft²,LAND,https://www.28hse.com/en/estate/detail/tung-tau-ii-estate-6058/transaction/deal-641136
2023-11-20,Cheung Sha Wan,"Flat 27, 12/F, Shun Yee",HKD$2.5 Millions,"@$9,025",277ft²,LAND,https://www.28hse.com/en/estate/detail/lei-cheng-uk-estate-5538/transaction/deal-641135
2023-11-20,Cheung Sha Wan,"Flat D, 21/F, East Wing",HKD$15.549 Millions,"@$31,160",499ft²,LAND,https://www.28hse.com/en/estate/detail/the-vertex-23218/transaction/deal-641134
2023-11-20,Cheung Sha Wan,"Flat A, 33/F, West Wing",HKD$14.379 Millions,"@$32,240",446ft²,LAND,https://www.28hse.com/en/estate/detail/the-vertex-23218/transaction/deal-641133
2023-11-20,Prince Edward,"Flat B, 3/F",HKD$1.5 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kam-fung-house-8287/transaction/deal-641132
2023-11-20,Hung Hom,"Flat 6, 10/F, Block W",HKD$4.3 Millions,"@$13,313",323ft²,LAND,https://www.28hse.com/en/estate/detail/whampoa-estate-3056/transaction/deal-641131
2023-11-20,Cheung Sha Wan,"Flat A, 5/F, East Wing",HKD$23.974 Millions,"@$39,890",601ft²,LAND,https://www.28hse.com/en/estate/detail/the-vertex-23218/transaction/deal-641130
2023-11-20,Sham Shui Po,"Flat H, 30/F, Tower 5",HKD$9 Millions,"@$17,822",505ft²,LAND,https://www.28hse.com/en/estate/detail/seaside-sonata-23170/transaction/deal-641129
2023-11-20,Tai Kok Tsui,"Flat C, 6/F, Cheong Fung Mansion",HKD$3.3 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/cheong-fung-mansion-5392/transaction/deal-641128
2023-11-20,Ho Man Tin,"Flat A, 1/F",HKD$8.6 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/gartin-court-2336/transaction/deal-641127
2023-11-20,Tai Kok Tsui,"Flat H, 24/F, Block 8",HKD$6 Millions,"@$17,241",348ft²,LAND,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/deal-641126
2023-11-20,Cheung Sha Wan,"Flat F, 2/F, Cheung Wah Court",HKD$2.3 Millions,"@$5,852",,LAND,https://www.28hse.com/en/estate/detail/cheung-wah-court-2497/transaction/deal-641125
2023-11-20,Diamond Hill,"Flat F, 1/F, Tower 3",HKD$2.8 Millions,"@$5,996",467ft²,LAND,https://www.28hse.com/en/estate/detail/grand-view-garden-2055/transaction/deal-641124
2023-11-20,Ngau Tau Kok,"Flat A, 16/F",HKD$3.45 Millions,"@$11,311",305ft²,LAND,https://www.28hse.com/en/estate/detail/park-mansion-2091/transaction/deal-641123
2023-11-20,Mong Kok,"Flat D, 6/F, Fa Yuen Plaza",HKD$2.9 Millions,"@$5,410",,LAND,https://www.28hse.com/en/estate/detail/fa-yuen-plaza-2712/transaction/deal-641122
2023-11-20,Hung Hom,"Flat D, 21/F, Tower 1",HKD$9.3 Millions,"@$15,789",589ft²,LAND,https://www.28hse.com/en/estate/detail/harbour-place-3061/transaction/deal-641120
2023-11-18,Aberdeen,"Flat 1, Low, Block A, Ka Wo Building","HKD$13,000 ",@$35,371ft²,CENTANET,https://www.28hse.com/en/estate/detail/ka-wo-building-325/transaction/rent/deal-640758
2023-11-18,The Peak,"Flat 2, High, Block F, Evergreen Villa","HKD$57,000 ",@$37,"1,525ft²",CENTANET,https://www.28hse.com/en/estate/detail/evergreen-villa-368/transaction/rent/deal-640757
2023-11-18,Mid-Levels Central,"Flat C, Middle, Tower 2, Hillsborough Court","HKD$34,000 ",@$44,771ft²,CENTANET,https://www.28hse.com/en/estate/detail/hillsborough-court-782/transaction/rent/deal-640756
2023-11-18,Quarry Bay,"Flat H, Middle, Block 4, Kornhill Garden","HKD$17,600 ",@$41,431ft²,CENTANET,https://www.28hse.com/en/estate/detail/kornhill-garden-1127/transaction/rent/deal-640755
2023-11-18,Ma On Shan,"Flat F, High, Block 5, Mountain Shore","HKD$15,800 ",@$33,482ft²,CENTANET,https://www.28hse.com/en/estate/detail/mountain-shore-4043/transaction/rent/deal-640753
2023-11-18,Ma On Shan,"Flat 3, Middle, Kam Foon House (block A), Kam Hay Court","HKD$11,300 ",@$28,401ft²,CENTANET,https://www.28hse.com/en/estate/detail/kam-hay-court-4058/transaction/rent/deal-640752
2023-11-18,Ma On Shan,"Flat A, Low, Tower 6, Lake Silver","HKD$43,000 ",@$27,"1,564ft²",CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/rent/deal-640751
2023-11-18,Fotan,"Flat E, High, Block 3, Jubilee Garden","HKD$18,900 ",@$37,506ft²,CENTANET,https://www.28hse.com/en/estate/detail/jubilee-garden-4084/transaction/rent/deal-640750
2023-11-18,Yuen Long,"Flat J, Low, Tower 1, Phase 5 Reach Summit","HKD$7,700 ",@$40,194ft²,CENTANET,https://www.28hse.com/en/estate/detail/sereno-verde-4251/transaction/rent/deal-640749
2023-11-18,Yuen Long,"Flat E, High, Tower 3, Greenery Place","HKD$13,000 ",@$29,446ft²,CENTANET,https://www.28hse.com/en/estate/detail/greenery-place-4260/transaction/rent/deal-640748
2023-11-18,Yuen Long,"Flat D, Low, Block 2, Kam Lung Mansion","HKD$10,000 ",@$22,454ft²,CENTANET,https://www.28hse.com/en/estate/detail/kam-lung-mansion-4306/transaction/rent/deal-640747
2023-11-18,Tuen Mun,"Flat 7, Low, Siu Ning House (block S), Siu Hong Court","HKD$10,300 ",@$22,467ft²,CENTANET,https://www.28hse.com/en/estate/detail/siu-hong-court-4417/transaction/rent/deal-640746
2023-11-18,Tuen Mun,"Flat 4, High, Tower 1, Goodview Garden","HKD$10,000 ",@$29,340ft²,CENTANET,https://www.28hse.com/en/estate/detail/goodview-garden-4419/transaction/rent/deal-640745
2023-11-18,Kai Tak,"Flat F, Middle, Tower 3","HKD$16,400 ",@$46,360ft²,MIDLAND,https://www.28hse.com/en/estate/detail/oasis-kai-tak-22370/transaction/rent/deal-640744
2023-11-18,Kwai Fong,"Flat 2, High, Block D, New Kwai Fong Gardens","HKD$16,500 ",@$40,415ft²,CENTANET,https://www.28hse.com/en/estate/detail/new-kwai-fong-gardens-4674/transaction/rent/deal-640743
2023-11-18,Kwun Tong,"Flat J, Middle, Tower 5, Phase Ii","HKD$17,000 ",@$43,391ft²,MIDLAND,https://www.28hse.com/en/estate/detail/grand-central-22878/transaction/rent/deal-640742
2023-11-18,Olympic,"Flat B, Low, Tower 1, Florient Rise","HKD$38,000 ",@$46,818ft²,CENTANET,https://www.28hse.com/en/estate/detail/florient-rise-5007/transaction/rent/deal-640741
2023-11-18,Olympic,"Flat F, High, Tower 3, Florient Rise","HKD$30,000 ",@$47,635ft²,CENTANET,https://www.28hse.com/en/estate/detail/florient-rise-5007/transaction/rent/deal-640740
2023-11-18,Lohas Park,"Flat A, Low, Tower 6 R, Le Prestige - Le Prime","HKD$24,000 ",@$24,984ft²,MIDLAND,https://www.28hse.com/en/estate/detail/le-prime-23563/transaction/rent/deal-640739
2023-11-18,Ma On Shan,"Flat C, Low, Block 18, Phase 2 Double Cove Starview","HKD$16,500 ",@$32,511ft²,CENTANET,https://www.28hse.com/en/estate/detail/double-cove-7508/transaction/rent/deal-640738
2023-11-01,Lam Tin,"Flat H, Low, Block 2, Phase 1","HKD$19,000 ",@$25,748ft²,CENTANET,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/rent/deal-612424
2023-11-01,Lam Tin,"Flat E, Low, Block 17, Phase 1","HKD$18,000 ",@$26,687ft²,CENTANET,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/rent/deal-612423
2023-11-01,Lam Tin,"Flat E, High, Block 26, Phase 2","HKD$21,000 ",@$31,687ft²,CENTANET,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/rent/deal-612422
2023-11-01,Olympic,"Flat C, High, Tower 5, Harbour Green","HKD$26,500 ",@$49,541ft²,CENTANET,https://www.28hse.com/en/estate/detail/harbour-green-2566/transaction/rent/deal-612421
2023-11-01,Olympic,"Flat G, Middle, Tower 5, Harbour Green","HKD$21,500 ",@$45,474ft²,CENTANET,https://www.28hse.com/en/estate/detail/harbour-green-2566/transaction/rent/deal-612420
2023-11-01,Causeway Bay,"Flat C, Low, Tower 1, The Leighton Hill","HKD$72,000 ",@$64,"1,128ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-leighton-hill-901/transaction/rent/deal-612417
2023-11-01,Tai Hang,"Flat B, High, Tower 2, The Legend","HKD$73,000 ",@$53,"1,386ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-legend-1007/transaction/rent/deal-612416
2023-11-01,Kennedy Town,"Flat B, Middle, Tower 3, Phase 1","HKD$29,000 ",@$43,667ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-belcher-s-24138/transaction/rent/deal-612415
2023-11-01,Kennedy Town,"Flat D, Middle, Tower 3, Phase 1","HKD$33,000 ",@$49,670ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-belcher-s-24138/transaction/rent/deal-612414
2023-11-01,Taikoo Shing,"Flat C, Low, (t-07) Tien Shan Mansion, Kao Shan Terrace","HKD$23,000 ",@$33,689ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612407
2023-11-01,Taikoo Shing,"Flat F, Middle, (t-48) Hoi Sing Mansion, Sing Fai Terrace","HKD$22,000 ",@$38,580ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612406
2023-11-01,Taikoo Shing,"Flat A, Middle, (t-19) Tang Kung Mansion, Kam Din Terrace","HKD$18,000 ",@$37,489ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612405
2023-11-01,Taikoo Shing,"Flat B, Low, (t-38) Juniper Mansion, Harbour View Gardens (west)","HKD$38,000 ",@$35,"1,084ft²",CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612404
2023-11-01,Taikoo Shing,"Flat E, High, (t-54) Nam Hoi Mansion, Kwun Hoi Terrace","HKD$18,000 ",@$37,488ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612403
2023-11-01,Taikoo Shing,"Flat F, Low, (t-63) King Tien Mansion, Horizon Gardens","HKD$20,800 ",@$35,589ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-612402
2023-11-01,South Horizons,"Flat A, Middle, Grosvenor Court (block 28), Phase 4 The Oasis","HKD$18,000 ",@$33,544ft²,CENTANET,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/rent/deal-612401
2023-11-01,South Horizons,"Flat D, Middle, Mei Wah Court (block 22), Phase 3","HKD$18,500 ",@$31,590ft²,CENTANET,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/rent/deal-612400
2023-11-01,South Horizons,"Flat C, Low, Mei Hong Court (block 19), Phase 3","HKD$18,000 ",@$31,581ft²,CENTANET,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/rent/deal-612399
2023-11-01,South Horizons,"Flat A, Middle, Mei Hong Court (block 19), Phase 3","HKD$20,500 ",@$35,584ft²,CENTANET,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/rent/deal-612398
2023-11-01,Southern District,"Flat D, High, Block 3, Sham Wan Towers","HKD$19,000 ",@$38,499ft²,CENTANET,https://www.28hse.com/en/estate/detail/sham-wan-towers-356/transaction/rent/deal-612397
2023-11-01,Yuen Long,"Flat E, High, Block 1, Villa Premiere","HKD$14,000 ",@$25,552ft²,CENTANET,https://www.28hse.com/en/estate/detail/villa-premiere-4265/transaction/rent/deal-611478
2023-11-01,Yuen Long,"Flat D, Middle, Block 1, Ho Shun Lee Building","HKD$9,500 ",@$27,356ft²,CENTANET,https://www.28hse.com/en/estate/detail/ho-shun-lee-building-4285/transaction/rent/deal-611477
2023-11-01,Hung Shui Kiu,"Flat H, Tower 8, Phase 2","HKD$11,000 ",@$24,462ft²,CENTANET,https://www.28hse.com/en/estate/detail/imperial-villas-4289/transaction/rent/deal-611476
2023-11-01,Pak Shek Kok,"Flat A, Middle, Court B2","HKD$27,500 ",@$31,877ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-horizon-22616/transaction/rent/deal-611475
2023-11-01,Yuen Long,"Flat 74號屋, No. 74 (s.d Ss.190), Section D, 3rd Street","HKD$31,000 ",@$30,"1,035ft²",CENTANET,https://www.28hse.com/en/estate/detail/fairview-park-27654/transaction/rent/deal-611474
2023-11-01,Yuen Long,"Flat 80號屋, Mouton Avenue House 80, Phase 1","HKD$65,000 ",@$24,"2,711ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-vineyard-4363/transaction/rent/deal-611473
2023-11-01,Tuen Mun,"Flat A, Low, Block 2, Phase 1","HKD$9,200 ",@$21,428ft²,CENTANET,https://www.28hse.com/en/estate/detail/tai-hing-gardens-4412/transaction/rent/deal-611472
2023-11-01,Tuen Mun,"Flat 4, Low, Siu Kit House (block D), Siu Hong Court","HKD$10,000 ",@$23,438ft²,CENTANET,https://www.28hse.com/en/estate/detail/siu-hong-court-4417/transaction/rent/deal-611471
2023-11-01,Tuen Mun,"Flat 7, Middle, Tower 5, Goodview Garden",HKD$3.46 Millions,"@$10,117",342ft²,CENTANET,https://www.28hse.com/en/estate/detail/goodview-garden-4419/transaction/deal-611470
2023-11-01,Tuen Mun,"Flat G, Low, Block 2, Sun Tuen Mun Centre","HKD$12,000 ",@$26,455ft²,CENTANET,https://www.28hse.com/en/estate/detail/sun-tuen-mun-centre-4426/transaction/rent/deal-611469
2023-11-01,Tuen Mun,"Flat F, Middle, Block 6, Hanford Garden","HKD$14,000 ",@$22,624ft²,CENTANET,https://www.28hse.com/en/estate/detail/hanford-garden-4447/transaction/rent/deal-611468
2023-11-01,Tuen Mun,"Flat F, Middle, Block 2, Hoi Tak Gardens","HKD$11,000 ",@$34,325ft²,CENTANET,https://www.28hse.com/en/estate/detail/hoi-tak-gardens-4451/transaction/rent/deal-611467
2023-11-01,Tuen Mun,"Flat 6, High, Block A, The Trend Plaza","HKD$11,000 ",@$35,314ft²,CENTANET,https://www.28hse.com/en/estate/detail/trend-plaza-4458/transaction/rent/deal-611466
2023-11-01,Tuen Mun,"Flat 2, High, Block E, The Trend Plaza","HKD$10,500 ",@$32,325ft²,CENTANET,https://www.28hse.com/en/estate/detail/trend-plaza-4458/transaction/rent/deal-611465
2023-11-01,Tuen Mun,"Flat 5, Middle, Block A, Kam Wah Garden","HKD$11,000 ",@$31,353ft²,CENTANET,https://www.28hse.com/en/estate/detail/kam-wah-garden-4465/transaction/rent/deal-611464
2023-11-01,Tuen Mun,"Flat A, High, Block 3, Elegance Gardens","HKD$9,500 ",@$28,335ft²,CENTANET,https://www.28hse.com/en/estate/detail/elegance-gardens-4476/transaction/rent/deal-611463
2023-11-01,Tuen Mun,"Flat E, Middle, Block 1, Elegance Gardens","HKD$9,500 ",@$23,414ft²,CENTANET,https://www.28hse.com/en/estate/detail/elegance-gardens-4476/transaction/rent/deal-611462
2023-11-01,Tuen Mun,"Flat B, High, Block 4, Waldorf Garden","HKD$11,000 ",@$27,412ft²,CENTANET,https://www.28hse.com/en/estate/detail/waldorf-garden-4485/transaction/rent/deal-611461
2023-11-01,Tuen Mun,"Flat E, Low, Block 3, Waldorf Garden","HKD$11,800 ",@$22,533ft²,CENTANET,https://www.28hse.com/en/estate/detail/waldorf-garden-4485/transaction/rent/deal-611460
2023-11-01,Tuen Mun,"Flat C, Middle, Block 1, Waldorf Garden","HKD$11,000 ",@$27,410ft²,CENTANET,https://www.28hse.com/en/estate/detail/waldorf-garden-4485/transaction/rent/deal-611459
2023-11-01,ShaTin,"Flat C, Middle, Block 30, Site 3","HKD$14,000 ",@$43,327ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612477
2023-11-01,ShaTin,"Flat H, High, Block 42, Site 4","HKD$13,000 ",@$43,304ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612476
2023-11-01,ShaTin,"Flat D, Low, Block 40, Site 4","HKD$13,500 ",@$44,304ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612475
2023-11-01,ShaTin,"Flat B, Middle, Block 17, Site 2","HKD$17,500 ",@$39,451ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612474
2023-11-01,ShaTin,"Flat F, High, Block 12, Site 1","HKD$19,000 ",@$39,484ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612473
2023-11-01,ShaTin,"Flat B, Middle, Block 43, Site 4","HKD$12,500 ",@$44,284ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-612472
2023-11-01,ShaTin,"Flat D, Low, Block 48, Site 5",HKD$4.05 Millions,"@$13,322",304ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/deal-612471
2023-11-01,Tin Shui Wai,"Flat H, Low, Tower 8, Phase 2 Central Park Towers Ii","HKD$12,500 ",@$25,503ft²,CENTANET,https://www.28hse.com/en/estate/detail/central-park-towers-4377/transaction/rent/deal-612470
2023-11-01,Tin Shui Wai,"Flat D, Low, Tower 3, Phase 1","HKD$12,500 ",@$25,498ft²,CENTANET,https://www.28hse.com/en/estate/detail/central-park-towers-4377/transaction/rent/deal-612469
2023-11-01,Tung Chung,"Flat E, High, Tower 9, Phase 3 Carmel Cove","HKD$16,000 ",@$29,552ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612462
2023-11-01,Tung Chung,"Flat F, Low, Tower 7, Phase 2 Albany Cove","HKD$15,000 ",@$27,548ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612461
2023-11-01,Tung Chung,"Flat G, Low, Tower 1, Phase 1 Monterey Cove","HKD$19,500 ",@$25,784ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612460
2023-11-01,Tung Chung,"Flat D, Middle, Tower 8, Phase 2 Albany Cove","HKD$17,500 ",@$28,632ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612459
2023-11-01,Tung Chung,"Flat D, High, Tower 3, Phase 1 Monterey Cove","HKD$17,500 ",@$28,636ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612458
2023-11-01,Tung Chung,"Flat B, Low, Tower 3, Phase 1 Monterey Cove","HKD$19,500 ",@$27,710ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-612457
2023-11-01,Tuen Mun,"Flat A, Middle, Block 2, Beneville","HKD$13,500 ",@$32,428ft²,CENTANET,https://www.28hse.com/en/estate/detail/beneville-4410/transaction/rent/deal-612456
2023-11-01,Tsuen Wan,"Flat A, Middle, Block 7, Phase 2","HKD$18,200 ",@$27,668ft²,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/rent/deal-612455
2023-11-01,Tsuen Wan,"Flat A, High, Block 2, Phase 2","HKD$17,600 ",@$22,,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/rent/deal-612454
2023-11-01,Tsuen Wan,"Flat G, High, Block 2, Phase 1","HKD$14,300 ",@$30,481ft²,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/rent/deal-612453
2023-11-01,Tsuen Wan,"Flat F, High, Block 3, Phase 1","HKD$14,500 ",@$30,481ft²,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/rent/deal-612452
2023-11-01,Ma On Shan,"Flat F, Low, Tower 3, Lake Silver","HKD$18,200 ",@$33,556ft²,CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/rent/deal-611522
2023-11-01,Ma On Shan,"Flat F, High, Tower 8, Lake Silver","HKD$18,500 ",@$34,541ft²,CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/rent/deal-611521
2023-11-01,Ma On Shan,"Flat G, Low, Tower 3, Lake Silver","HKD$17,500 ",@$31,556ft²,CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/rent/deal-611520
2023-11-01,ShaTin,"Flat F, High, Chuk Lam Court (block D1), Lucky Plaza","HKD$15,800 ",@$47,334ft²,CENTANET,https://www.28hse.com/en/estate/detail/lucky-plaza-4082/transaction/rent/deal-611519
2023-11-01,ShaTin,"Flat H, High, Kwai Lam Court (block D2), Lucky Plaza","HKD$16,500 ",@$39,427ft²,CENTANET,https://www.28hse.com/en/estate/detail/lucky-plaza-4082/transaction/rent/deal-611518
2023-11-01,ShaTin,"Flat H, High, Abbey Court (block 1), Phase 1","HKD$20,500 ",@$31,662ft²,CENTANET,https://www.28hse.com/en/estate/detail/pictorial-garden-4085/transaction/rent/deal-611517
2023-11-01,ShaTin,"Flat A, Low, Sun Ning Building (block G), Shatin Centre","HKD$14,000 ",@$49,288ft²,CENTANET,https://www.28hse.com/en/estate/detail/shatin-centre-4086/transaction/rent/deal-611516
2023-11-01,ShaTin,"Flat C, Middle, Block 2, Wai Wah Centre","HKD$15,000 ",@$49,308ft²,CENTANET,https://www.28hse.com/en/estate/detail/wai-wah-centre-4089/transaction/rent/deal-611515
2023-11-01,ShaTin,"Flat 8, Low, Block A, Hilton Plaza","HKD$17,700 ",@$37,475ft²,CENTANET,https://www.28hse.com/en/estate/detail/hilton-plaza-4095/transaction/rent/deal-611514
2023-11-01,ShaTin,"Flat 4, High, Block A, Hilton Plaza","HKD$13,000 ",@$46,283ft²,CENTANET,https://www.28hse.com/en/estate/detail/hilton-plaza-4095/transaction/rent/deal-611513
2023-11-01,To Kwa Wan,"Flat E, High, Block 3, Majestic Park","HKD$18,500 ",@$37,499ft²,CENTANET,https://www.28hse.com/en/estate/detail/majestic-park-2321/transaction/rent/deal-611512
2023-11-01,Lai Chi Kok,"Flat H, High, Tower 2, Aqua Marine","HKD$22,000 ",@$37,588ft²,CENTANET,https://www.28hse.com/en/estate/detail/aquamarine-2380/transaction/rent/deal-611511
2023-11-01,Lai Chi Kok,"Flat E, Low, Tower 7, Phase 2","HKD$17,000 ",@$38,445ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-pacifica-2450/transaction/rent/deal-611510
2023-11-01,Mei Foo,"Flat 8, Low, Lai Ying House (block A), Lai Yan Court",HKD$4.68 Millions,"@$7,256",645ft²,CENTANET,https://www.28hse.com/en/estate/detail/lai-yan-court-2523/transaction/deal-611509
2023-11-01,Mei Foo,"Flat D6, High, Block D, Laichikok Bay Garden","HKD$14,000 ",@$25,570ft²,CENTANET,https://www.28hse.com/en/estate/detail/laichikok-bay-garden-2524/transaction/rent/deal-611508
2023-11-01,To Kwa Wan,"Flat G, Low, Tower 5, Grand Waterfront","HKD$15,500 ",@$40,385ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-waterfront-2548/transaction/rent/deal-611507
2023-11-01,Olympic,"Flat C, Middle, Tower 3, Hampton Place","HKD$19,000 ",@$42,449ft²,CENTANET,https://www.28hse.com/en/estate/detail/hampton-place-2563/transaction/rent/deal-611506
2023-11-01,Olympic,"Flat A, Middle, Tower 2, Hampton Place","HKD$19,800 ",@$42,466ft²,CENTANET,https://www.28hse.com/en/estate/detail/hampton-place-2563/transaction/rent/deal-611505
2023-11-01,Olympic,"Flat C, Middle, Tower 3, One Silversea","HKD$32,500 ",@$49,665ft²,CENTANET,https://www.28hse.com/en/estate/detail/one-silversea-2565/transaction/rent/deal-611504
2023-11-01,Olympic,"Flat E, Middle, Tower 9, The Long Beach","HKD$22,800 ",@$41,560ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-long-beach-2567/transaction/rent/deal-611503
2023-11-20,Pak Shek Kok,"Flat A, Middle, Tower 6b, Ontolo","HKD$40,000 ",@$40,"1,011ft²",CENTANET,https://www.28hse.com/en/estate/detail/ontolo-23073/transaction/rent/deal-641197
2023-11-20,Tin Shui Wai,"Flat B3, High, Tower 23, Phase 1","HKD$13,800 ",@$32,434ft²,CENTANET,https://www.28hse.com/en/estate/detail/wetland-seasons-park-23684/transaction/rent/deal-641196
2023-11-20,Tai Wai,"Flat D, Middle, Tower 7 (7a), Phase 2","HKD$18,500 ",@$57,323ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-pavilia-farm-27180/transaction/rent/deal-641194
